cluster_id,affiliation_variant,occurrence_count,sources,canonical_key,display_name,fingerprint_key,token_key,suggested_canonical,match_reason,priority,cluster_variant_count,cluster_total_occurrences,canonical_keys_differ,country_suffix_only,needs_review,confirmed_same,approved_canonical
C0657,"University of Toronto, Canada",2,delegates; delegates_raw,University of Toronto,University of Toronto,university of toronto,toronto university,University of Toronto,token_key,low,2,16,False,True,True,,
C0674,Washington and Lee University,14,delegates; delegates_raw; delegates_sanitized; emissions; geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache; talks,Washington and Lee University,Washington and Lee University,washington and lee university,lee university washington,Washington and Lee University,token_key,low,2,16,False,True,True,,
C0674,"Washington and Lee University, United States",2,delegates; delegates_raw,Washington and Lee University,Washington and Lee University,washington and lee university,lee university washington,Washington and Lee University,token_key,low,2,16,False,True,True,,
C0680,Wildflow,14,delegates; delegates_raw; delegates_sanitized; emissions; geocode_cache; geocode_overrides; map_locations; speaker_profiles; speaker_profiles_cache; talks,Wildflow,Wildflow,wildflow,wildflow,Wildflow,token_key,low,2,16,False,True,True,,
C0680,"Wildflow, United States",2,delegates; delegates_raw,Wildflow,Wildflow,wildflow,wildflow,Wildflow,token_key,low,2,16,False,True,True,,
C0691,World Wildlife Fund - Indonesia,11,delegates; delegates_raw; delegates_sanitized; emissions; geocode_cache; geocode_overrides,World Wildlife Fund - Indonesia,World Wildlife Fund - Indonesia,world wildlife fund - indonesia,fund indonesia wildlife world,World Wildlife Fund - Indonesia,token_key,low,2,16,False,True,True,,
C0691,"World Wildlife Fund - Indonesia, Indonesia",5,delegates; delegates_raw; geocode_cache,World Wildlife Fund - Indonesia,World Wildlife Fund - Indonesia,world wildlife fund - indonesia,fund indonesia wildlife world,World Wildlife Fund - Indonesia,token_key,low,2,16,False,True,True,,
C0026,Center For Research and Advanced Studies Ipn-merida Unit,6,map_locations; talks,Center For Research and Advanced Studies Ipn-merida Unit,Center For Research and Advanced Studies Ipn-merida Unit,center for research and advanced studies ipn-merida unit,advanced center ipn merida research studies unit,Center For Research and Advanced Studies Ipn-merida Unit,"fuzzy:0.95, token_key",low,4,15,True,False,True,,
C0026,Center For Research And Advanced Studies Ipn-mérida Unit,4,geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache,Center For Research And Advanced Studies Ipn-mérida Unit,Center For Research And Advanced Studies Ipn-mérida Unit,center for research and advanced studies ipn-merida unit,advanced center ipn merida research studies unit,Center For Research and Advanced Studies Ipn-merida Unit,"fuzzy:0.95, token_key",low,4,15,True,False,True,,
C0026,Center For Research And Advanced Studies Ipn-mérida,3,delegates; delegates_raw; delegates_sanitized,Center For Research And Advanced Studies Ipn-mérida,Center For Research And Advanced Studies Ipn-mérida,center for research and advanced studies ipn-merida,advanced center ipn merida research studies,Center For Research and Advanced Studies Ipn-merida Unit,"fuzzy:0.95, token_key",low,4,15,True,False,True,,
C0026,"Center For Research And Advanced Studies Ipn-mérida, Mexico",2,delegates; delegates_raw,Center For Research And Advanced Studies Ipn-mérida,Center For Research And Advanced Studies Ipn-mérida,center for research and advanced studies ipn-merida,advanced center ipn merida research studies,Center For Research and Advanced Studies Ipn-merida Unit,"fuzzy:0.95, token_key",low,4,15,True,False,True,,
C0043,University of Canterbury,7,delegates; delegates_raw; delegates_sanitized; emissions; geocode_cache; geocode_overrides,University of Canterbury,University of Canterbury,university of canterbury,canterbury university,University of Canterbury,token_key,low,4,15,False,True,True,,
C0043,University Of Canterbury,3,delegates; delegates_raw; delegates_sanitized,University of Canterbury,University of Canterbury,university of canterbury,canterbury university,University of Canterbury,token_key,low,4,15,False,True,True,,
C0043,"University Of Canterbury, New Zealand",3,delegates; delegates_raw; geocode_cache,University of Canterbury,University of Canterbury,university of canterbury,canterbury university,University of Canterbury,token_key,low,4,15,False,True,True,,
C0043,"University of Canterbury, New Zealand",2,delegates; delegates_raw,University of Canterbury,University of Canterbury,university of canterbury,canterbury university,University of Canterbury,token_key,low,4,15,False,True,True,,
C0060,Cinvestav Mérida,11,delegates; delegates_raw; delegates_sanitized; emissions; geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache,Cinvestav Mérida,Cinvestav Mérida,cinvestav merida,cinvestav merida,Cinvestav Mérida,token_key,low,3,15,False,True,True,,
C0060,Cinvestav Merida,2,map_locations; talks,Cinvestav Mérida,Cinvestav Mérida,cinvestav merida,cinvestav merida,Cinvestav Mérida,token_key,low,3,15,False,True,True,,
C0060,"Cinvestav Mérida, Mexico",2,delegates; delegates_raw,Cinvestav Mérida,Cinvestav Mérida,cinvestav merida,cinvestav merida,Cinvestav Mérida,token_key,low,3,15,False,True,True,,
C0090,Ministry of Environment and Climate Change - Germany,10,delegates; delegates_raw; delegates_sanitized; emissions; map_locations; talks,Ministry of Environment and Climate Change - Germany,Ministry of Environment and Climate Change - Germany,ministry of environment and climate change - germany,change climate environment germany ministry,Ministry of Environment and Climate Change - Germany,token_key,low,3,15,False,True,True,,
C0090,Ministry of Environment and Climate Change  - Germany,3,geocode_cache; speaker_profiles; speaker_profiles_cache,Ministry of Environment and Climate Change - Germany,Ministry of Environment and Climate Change - Germany,ministry of environment and climate change - germany,change climate environment germany ministry,Ministry of Environment and Climate Change - Germany,token_key,low,3,15,False,True,True,,
C0090,"Ministry of Environment and Climate Change - Germany, Germany",2,delegates; delegates_raw,Ministry of Environment and Climate Change - Germany,Ministry of Environment and Climate Change - Germany,ministry of environment and climate change - germany,change climate environment germany ministry,Ministry of Environment and Climate Change - Germany,token_key,low,3,15,False,True,True,,
C0092,National Marine Biodiversity Institute of Korea,9,delegates; delegates_raw; delegates_sanitized; geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache; talks,National Marine Biodiversity Institute of Korea,National Marine Biodiversity Institute of Korea,national marine biodiversity institute of korea,biodiversity institute korea marine national,National Marine Biodiversity Institute of Korea,"fuzzy:0.99, token_key",low,3,15,True,False,True,,
C0092,National Marine Biodiversity Institute of Korea South Korea,4,emissions,National Marine Biodiversity Institute of Korea South Korea,National Marine Biodiversity Institute of Korea South Korea,national marine biodiversity institute of korea south korea,biodiversity institute korea korea marine national south,National Marine Biodiversity Institute of Korea,"fuzzy:0.99, token_key",low,3,15,True,False,True,,
C0092,"National Marine Biodiversity Institute of Korea, South Korea",2,delegates; delegates_raw,National Marine Biodiversity Institute of Korea,National Marine Biodiversity Institute of Korea,national marine biodiversity institute of korea,biodiversity institute korea marine national,National Marine Biodiversity Institute of Korea,"fuzzy:0.99, token_key",low,3,15,True,False,True,,
C0100,The Nature Conservancy - Micronesia & Polynesia,7,delegates; delegates_raw; delegates_sanitized; geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache,The Nature Conservancy - Micronesia & Polynesia,The Nature Conservancy - Micronesia & Polynesia,the nature conservancy - micronesia & polynesia,conservancy micronesia nature polynesia,The Nature Conservancy - Micronesia & Polynesia,token_key,high,3,15,True,True,True,,
C0100,the Nature Conservancy - Micronesia & Polynesia,6,emissions; map_locations; talks,the Nature Conservancy - Micronesia & Polynesia,the Nature Conservancy - Micronesia & Polynesia,the nature conservancy - micronesia & polynesia,conservancy micronesia nature polynesia,The Nature Conservancy - Micronesia & Polynesia,token_key,high,3,15,True,True,True,,
C0100,"The Nature Conservancy - Micronesia & Polynesia, Palau",2,delegates; delegates_raw,The Nature Conservancy - Micronesia & Polynesia,The Nature Conservancy - Micronesia & Polynesia,the nature conservancy - micronesia & polynesia,conservancy micronesia nature polynesia,The Nature Conservancy - Micronesia & Polynesia,token_key,high,3,15,True,True,True,,
C0132,Adelphi University,13,delegates; delegates_raw; delegates_sanitized; emissions; geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache; talks,Adelphi University,Adelphi University,adelphi university,adelphi university,Adelphi University,token_key,low,2,15,False,True,True,,
C0132,"Adelphi University, United States",2,delegates; delegates_raw,Adelphi University,Adelphi University,adelphi university,adelphi university,Adelphi University,token_key,low,2,15,False,True,True,,
C0143,Atlantic Oceanographic and Meteorological Laboratory,13,delegates; delegates_raw; delegates_sanitized; geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache; talks,Atlantic Oceanographic and Meteorological Laboratory,Atlantic Oceanographic and Meteorological Laboratory,atlantic oceanographic and meteorological laboratory,atlantic laboratory meteorological oceanographic,Atlantic Oceanographic and Meteorological Laboratory,token_key,low,2,15,False,True,True,,
C0143,"Atlantic Oceanographic and Meteorological Laboratory, United States",2,delegates; delegates_raw,Atlantic Oceanographic and Meteorological Laboratory,Atlantic Oceanographic and Meteorological Laboratory,atlantic oceanographic and meteorological laboratory,atlantic laboratory meteorological oceanographic,Atlantic Oceanographic and Meteorological Laboratory,token_key,low,2,15,False,True,True,,
C0164,Brin,13,delegates; delegates_raw; delegates_sanitized; emissions; geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache; talks,Brin,Brin,brin,brin,Brin,token_key,low,2,15,False,True,True,,
C0164,"Brin, Indonesia",2,delegates; delegates_raw,Brin,Brin,brin,brin,Brin,token_key,low,2,15,False,True,True,,
C0180,Centre de Recherches Insulaires et Observatoire de l'Environnement de Moorea,13,delegates; delegates_raw; delegates_sanitized; emissions; geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache; talks,Centre de Recherches Insulaires et Observatoire de l'Environnement de Moorea,Centre de Recherches Insulaires et Observatoire de l'Environnement de Moorea,centre de recherches insulaires et observatoire de lenvironnement de moorea,centre de de de et insulaires lenvironnement moorea observatoire recherches,Centre de Recherches Insulaires et Observatoire de l'Environnement de Moorea,token_key,low,2,15,False,True,True,,
